date,airline,delay,cancelled
2016-9-01,SkyWest Airlines,581698.0,187.0
2016-9-01,Southwest Airlines,1166670.0,315.0
2016-9-01,Spirit Air Lines,110734.0,49.0
2016-9-01,United Air Lines,773997.0,175.0
2016-9-01,Virgin America,75987.0,18.0
2017-1-01,Alaska Airlines,250333.0,257.0
2017-1-01,American Airlines,1299915.0,980.0
2017-1-01,Delta Air Lines,1652028.0,782.0
2017-1-01,ExpressJet Airlines,1262348.0,1159.0
2017-1-01,Frontier Airlines,254943.0,162.0
2017-1-01,Hawaiian Airlines,78208.0,18.0
2017-1-01,JetBlue Airways,703886.0,525.0
2017-1-01,SkyWest Airlines,1604534.0,1880.0
2017-1-01,Southwest Airlines,2150582.0,2313.0
2017-1-01,Spirit Air Lines,257393.0,441.0
2017-1-01,United Air Lines,1022885.0,232.0
2017-1-01,Virgin America,180892.0,137.0
2017-10-01,Alaska Airlines,151603.0,77.0
2017-10-01,American Airlines,1015657.0,362.0
2017-10-01,Delta Air Lines,844483.0,10.0
2017-10-01,ExpressJet Airlines,602524.0,329.0
2017-10-01,Frontier Airlines,212174.0,50.0
2017-10-01,Hawaiian Airlines,49982.0,25.0
2017-10-01,JetBlue Airways,475253.0,505.0
2017-10-01,SkyWest Airlines,1101794.0,516.0
2017-10-01,Southwest Airlines,1297340.0,648.0
2017-10-01,Spirit Air Lines,179995.0,81.0
2017-10-01,United Air Lines,679778.0,134.0
2017-10-01,Virgin America,154522.0,97.0
2017-2-01,Alaska Airlines,239226.0,294.0
2017-2-01,American Airlines,856412.0,791.0
2017-2-01,Delta Air Lines,647307.0,356.0
2017-2-01,ExpressJet Airlines,615529.0,657.0
2017-2-01,Frontier Airlines,118519.0,51.0
2017-2-01,Hawaiian Airlines,120291.0,13.0
2017-2-01,JetBlue Airways,524931.0,985.0
2017-2-01,SkyWest Airlines,1122704.0,1115.0
2017-2-01,Southwest Airlines,1172632.0,1301.0
2017-2-01,Spirit Air Lines,181755.0,199.0
2017-2-01,United Air Lines,801610.0,370.0
2017-2-01,Virgin America,140033.0,180.0
2017-3-01,Alaska Airlines,220962.0,98.0
2017-3-01,American Airlines,1383111.0,1225.0
2017-3-01,Delta Air Lines,1090021.0,439.0
2017-3-01,ExpressJet Airlines,1059093.0,1284.0
2017-3-01,Frontier Airlines,160880.0,91.0
2017-3-01,Hawaiian Airlines,74381.0,23.0
2017-3-01,JetBlue Airways,750136.0,1018.0
2017-3-01,SkyWest Airlines,1480432.0,1110.0
2017-3-01,Southwest Airlines,1647280.0,2111.0
2017-3-01,Spirit Air Lines,317969.0,321.0
2017-3-01,United Air Lines,931010.0,663.0
2017-3-01,Virgin America,162449.0,144.0
2017-4-01,Alaska Airlines,199718.0,62.0
2017-4-01,American Airlines,1598997.0,745.0
2017-4-01,Delta Air Lines,2422859.0,3151.0
2017-4-01,ExpressJet Airlines,1048781.0,911.0
2017-4-01,Frontier Airlines,189435.0,27.0
2017-4-01,Hawaiian Airlines,52261.0,13.0
2017-4-01,JetBlue Airways,853126.0,374.0
2017-4-01,SkyWest Airlines,1471384.0,914.0
2017-4-01,Southwest Airlines,1952786.0,844.0
2017-4-01,Spirit Air Lines,306770.0,229.0
2017-4-01,United Air Lines,894255.0,34.0
2017-4-01,Virgin America,182941.0,94.0
2017-5-01,Alaska Airlines,188723.0,82.0
2017-5-01,American Airlines,1451060.0,498.0
2017-5-01,Delta Air Lines,1457942.0,56.0
2017-5-01,ExpressJet Airlines,936637.0,726.0
2017-5-01,Frontier Airlines,211432.0,42.0
2017-5-01,Hawaiian Airlines,57099.0,12.0
2017-5-01,JetBlue Airways,1039659.0,676.0
2017-5-01,SkyWest Airlines,1290611.0,400.0
2017-5-01,Southwest Airlines,2198704.0,531.0
2017-5-01,Spirit Air Lines,350300.0,840.0
2017-5-01,United Air Lines,950541.0,69.0
2017-5-01,Virgin America,210616.0,107.0
2017-6-01,Alaska Airlines,200171.0,91.0
2017-6-01,American Airlines,2155828.0,1294.0
2017-6-01,Delta Air Lines,1501836.0,93.0
2017-6-01,ExpressJet Airlines,971895.0,654.0
2017-6-01,Frontier Airlines,275003.0,23.0
2017-6-01,Hawaiian Airlines,54175.0,13.0
2017-6-01,JetBlue Airways,1324434.0,621.0
2017-6-01,SkyWest Airlines,1559162.0,590.0
2017-6-01,Southwest Airlines,2803691.0,1143.0
2017-6-01,Spirit Air Lines,415688.0,549.0
2017-6-01,United Air Lines,1263287.0,241.0
2017-6-01,Virgin America,177380.0,67.0
2017-7-01,Alaska Airlines,174149.0,69.0
2017-7-01,American Airlines,2270438.0,1506.0
2017-7-01,Delta Air Lines,1581143.0,36.0
2017-7-01,ExpressJet Airlines,873414.0,884.0
2017-7-01,Frontier Airlines,297941.0,45.0
2017-7-01,Hawaiian Airlines,39276.0,21.0
2017-7-01,JetBlue Airways,1234991.0,659.0
2017-7-01,SkyWest Airlines,1807238.0,814.0
2017-7-01,Southwest Airlines,2607117.0,852.0
2017-7-01,Spirit Air Lines,297774.0,416.0
2017-7-01,United Air Lines,1421810.0,435.0
2017-7-01,Virgin America,118895.0,20.0
2017-8-01,Alaska Airlines,192558.0,109.0
2017-8-01,American Airlines,1652019.0,994.0
2017-8-01,Delta Air Lines,1026174.0,191.0
2017-8-01,ExpressJet Airlines,724163.0,1945.0
2017-8-01,Frontier Airlines,246168.0,106.0
2017-8-01,Hawaiian Airlines,40891.0,21.0
2017-8-01,JetBlue Airways,955271.0,584.0
2017-8-01,SkyWest Airlines,2020177.0,1015.0
2017-8-01,Southwest Airlines,2814907.0,3319.0
2017-8-01,Spirit Air Lines,247494.0,486.0
2017-8-01,United Air Lines,1132380.0,2201.0
2017-8-01,Virgin America,181056.0,36.0
2017-9-01,Alaska Airlines,129643.0,109.0
2017-9-01,American Airlines,854836.0,3328.0
2017-9-01,Delta Air Lines,706560.0,1705.0
2017-9-01,ExpressJet Airlines,434902.0,996.0
2017-9-01,Frontier Airlines,127840.0,274.0
2017-9-01,Hawaiian Airlines,30744.0,23.0
2017-9-01,JetBlue Airways,583482.0,2233.0
2017-9-01,SkyWest Airlines,969986.0,366.0
2017-9-01,Southwest Airlines,1293928.0,3450.0
2017-9-01,Spirit Air Lines,210904.0,1350.0
2017-9-01,United Air Lines,538230.0,1456.0
2017-9-01,Virgin America,104647.0,53.0
