date,airline,Item,Claim Amount
2013-10-02,British Airways,1,1
2013-10-02,Delta Air Lines,1,1
2013-10-02,Jet Blue,2,2
2013-10-02,Spirit Airlines,1,1
2013-10-02,Surinam Airways,1,1
2013-10-02,TAM airlines,1,1
2013-10-02,Virgin Atlantic,1,1
2013-10-03,AirTran Airlines,1,1
2013-10-03,American Airlines,2,2
2013-10-03,British Airways,1,1
2013-10-03,Frontier Airlines,1,1
2013-10-03,Southwest Airlines,3,3
2013-10-03,UAL,1,1
2013-10-03,USAir,1,1
2013-10-03,Westjet Airlines,1,1
2013-10-04,Air Berlin,1,1
2013-10-04,Alaska Airlines,1,1
2013-10-04,American Airlines,2,2
2013-10-04,Cathay Pacific - CX,1,1
2013-10-04,Delta Air Lines,2,2
2013-10-04,Korean Airlines,1,1
2013-10-04,Southwest Airlines,1,1
2013-10-04,UAL,2,2
2013-10-04,USAir,1,1
2013-10-05,Delta Air Lines,1,1
2013-10-07,Air India,1,1
2013-10-07,Carribean Airlines,1,1
2013-10-07,Delta Air Lines,3,3
2013-10-07,Iceland Air,1,1
2013-10-07,Jet Blue,2,2
2013-10-07,Southwest Airlines,7,7
2013-10-07,Spirit Airlines,1,1
2013-10-07,UAL,7,7
2013-10-07,USAir,1,1
2013-10-08,Air France,1,1
2013-10-08,AirTran Airlines,1,1
2013-10-08,American Airlines,1,1
2013-10-08,Delta Air Lines,4,4
2013-10-08,Hawaiian Airlines,1,1
2013-10-08,Jet Blue,1,1
2013-10-08,Qantus Airways,1,1
2013-10-08,Southwest Airlines,6,6
2013-10-08,Spirit Airlines,1,1
2013-10-08,UAL,1,1
2013-10-08,USAir,2,2
2013-10-08,Westjet Airlines,1,1
2013-10-09,Air France,1,1
2013-10-09,Allegiant Air,1,1
2013-10-09,Delta Air Lines,3,3
2013-10-09,Etihad Airways,1,1
2013-10-09,Hawaiian Airlines,1,1
2013-10-09,Jet Blue,1,1
2013-10-09,KLM Royal Dutch Airlines,1,1
2013-10-09,Southwest Airlines,1,1
2013-10-09,TAM airlines,1,1
2013-10-09,UAL,2,2
2013-10-09,Virgin America,1,1
2013-10-10,American Airlines,2,2
2013-10-10,Cathay Pacific - CX,2,2
2013-10-10,Delta Air Lines,2,2
2013-10-10,Frontier Airlines,1,1
2013-10-10,Jet Blue,2,2
2013-10-10,Southwest Airlines,2,2
2013-10-11,Delta Air Lines,3,3
2013-10-11,Southwest Airlines,2,2
2013-10-11,UAL,2,2
2013-10-11,USAir,2,2
2013-10-12,Air France,1,1
2013-10-12,AirTran Airlines,1,1
2013-10-12,American Airlines,1,1
2013-10-13,Delta Air Lines,1,1
2013-10-14,American Airlines,1,1
2013-10-14,Delta Air Lines,1,1
2013-10-14,Emirates,1,1
2013-10-14,KLM Royal Dutch Airlines,1,1
2013-10-14,Southwest Airlines,1,1
2013-10-14,UAL,3,3
2013-10-15,American Airlines,2,2
2013-10-15,Southwest Airlines,5,5
2013-10-15,Sun Country Airlines,1,1
2013-10-16,Alaska Airlines,1,1
2013-10-16,Delta Air Lines,2,2
2013-10-16,Southwest Airlines,2,2
2013-10-16,Spirit Airlines,2,2
2013-10-16,UAL,3,3
2013-10-16,USAir,3,3
2013-10-17,Aer Lingus,1,1
2013-10-17,Aeroflot Russian International,1,1
2013-10-17,Alaska Airlines,3,3
2013-10-17,American Airlines,10,10
2013-10-17,British Airways,1,1
2013-10-17,Delta Air Lines,11,11
2013-10-17,EL AL Israeli Airlines,1,1
2013-10-17,Emirates,1,1
2013-10-17,Frontier Airlines,1,1
2013-10-17,Great Lakes Airline,1,1
2013-10-17,Hawaiian Airlines,1,1
2013-10-17,Jet Blue,7,7
2013-10-17,Southwest Airlines,18,18
2013-10-17,UAL,18,18
2013-10-17,USAir,13,13
2013-10-17,Westjet Airlines,2,2
2013-10-18,Air Canada,1,1
2013-10-18,American Airlines,3,3
2013-10-18,Delta Air Lines,4,4
2013-10-18,Qantus Airways,1,1
2013-10-18,Southwest Airlines,3,3
2013-10-18,UAL,1,1
2013-10-18,USAir,3,3
2013-10-19,UAL,1,1
2013-10-19,USAir,1,1
2013-10-21,AirTran Airlines,2,2
2013-10-21,Alaska Airlines,1,1
2013-10-21,American Airlines,3,3
2013-10-21,Delta Air Lines,4,4
2013-10-21,EL AL Israeli Airlines,1,1
2013-10-21,Hawaiian Airlines,2,2
2013-10-21,Jet Blue,3,3
2013-10-21,Lan Airlines,1,1
2013-10-21,Southwest Airlines,13,13
2013-10-21,Spirit Airlines,1,1
2013-10-21,TAP Portugal,1,1
2013-10-21,UAL,6,6
2013-10-21,USAir,3,3
2013-10-22,Aeroflot Russian International,1,1
2013-10-22,Alaska Airlines,2,2
2013-10-22,American Airlines,3,3
2013-10-22,British Airways,1,1
2013-10-22,Copa Airlines,1,1
2013-10-22,Delta Air Lines,6,6
2013-10-22,Jet Blue,1,1
2013-10-22,Southwest Airlines,2,2
2013-10-22,Spirit Airlines,4,4
2013-10-22,UAL,3,3
2013-10-22,USAir,2,2
2013-10-23,Air India,1,1
2013-10-23,Delta Air Lines,2,2
2013-10-23,Southwest Airlines,2,2
2013-10-23,UAL,5,5
2013-10-24,Alaska Airlines,1,1
2013-10-24,American Airlines,6,6
2013-10-24,British Airways,1,1
2013-10-24,Delta Air Lines,1,1
2013-10-24,Frontier Airlines,1,1
2013-10-24,Hawaiian Airlines,1,1
2013-10-24,Jet Blue,1,1
2013-10-24,Southwest Airlines,7,7
2013-10-24,UAL,4,4
2013-10-24,USAir,4,4
2013-10-24,Vision Airlines,1,1
2013-10-24,Westjet Airlines,1,1
2013-10-25,Alaska Airlines,1,1
2013-10-25,American Airlines,2,2
2013-10-25,Cathay Pacific - CX,1,1
2013-10-25,Delta Air Lines,3,3
2013-10-25,Jet Airways,1,1
2013-10-25,Jet Blue,1,1
2013-10-25,Pakistan International Airlines Cor,1,1
2013-10-25,Southwest Airlines,3,3
2013-10-25,UAL,3,3
2013-10-25,USAir,2,2
2013-10-25,Virgin America,1,1
2013-10-25,Virgin Atlantic,1,1
2013-10-25,Westjet Airlines,1,1
2013-10-26,American Airlines,1,1
2013-10-26,Royal Jordanian Airline,1,1
2013-10-26,UAL,1,1
2013-10-27,Delta Air Lines,1,1
2013-10-27,Southwest Airlines,2,2
2013-10-27,USAir,2,2
2013-10-28,Alaska Airlines,1,1
2013-10-28,American Airlines,3,3
2013-10-28,Delta Air Lines,3,3
2013-10-28,Jet Blue,2,2
2013-10-28,Southwest Airlines,1,1
2013-10-28,UAL,7,7
2013-10-28,USAir,2,2
2013-10-29,AirTran Airlines,1,1
2013-10-29,Alaska Airlines,1,1
2013-10-29,American Airlines,8,8
2013-10-29,Carribean Airlines,1,1
2013-10-29,Delta Air Lines,4,4
2013-10-29,Emirates,1,1
2013-10-29,Frontier Airlines,1,1
2013-10-29,Great Lakes Airline,1,1
2013-10-29,Hawaiian Airlines,1,1
2013-10-29,Southwest Airlines,5,5
2013-10-29,Sun Country Airlines,1,1
2013-10-29,UAL,7,7
2013-10-29,USAir,4,4
2013-10-29,Virgin America,1,1
2013-10-30,Alaska Airlines,1,1
2013-10-30,Allegiant Air,1,1
2013-10-30,American Airlines,8,8
2013-10-30,Delta Air Lines,6,6
2013-10-30,Etihad Airways,1,1
2013-10-30,Jet Blue,3,3
2013-10-30,Korean Airlines,1,1
2013-10-30,Lufthansa,2,2
2013-10-30,South African Airways,1,1
2013-10-30,Southwest Airlines,14,14
2013-10-30,Spirit Airlines,1,1
2013-10-30,UAL,9,9
2013-10-30,USAir,2,2
2013-10-30,Virgin America,1,1
2013-10-31,Alaska Airlines,1,1
2013-10-31,American Airlines,5,5
2013-10-31,British Airways,1,1
2013-10-31,Cape Air,1,1
2013-10-31,Cathay Pacific - CX,1,1
2013-10-31,Delta Air Lines,6,6
2013-10-31,EL AL Israeli Airlines,1,1
2013-10-31,Frontier Airlines,1,1
2013-10-31,Hawaiian Airlines,1,1
2013-10-31,Jet Blue,1,1
2013-10-31,Lufthansa,1,1
2013-10-31,Southwest Airlines,4,4
2013-10-31,UAL,6,6
2013-10-31,Westjet Airlines,1,1
2013-10-31,XL Airways,1,1
2013-11-01,AirTran Airlines,1,1
2013-11-01,Allegiant Air,1,1
2013-11-01,American Airlines,2,2
2013-11-01,Carribean Airlines,1,1
2013-11-01,China Eastern Airlines,1,1
2013-11-01,Delta Air Lines,2,2
2013-11-01,Jet Blue,1,1
2013-11-01,Korean Airlines,1,1
2013-11-01,Southwest Airlines,1,1
2013-11-01,Spirit Airlines,1,1
2013-11-01,UAL,4,4
2013-11-01,USAir,3,3
2013-11-02,American Airlines,2,2
2013-11-02,British Airways,1,1
2013-11-02,UAL,1,1
2013-11-02,Virgin America,1,1
2013-11-03,American Airlines,1,1
2013-11-03,Jet Blue,1,1
2013-11-03,Southwest Airlines,1,1
2013-11-03,UAL,2,2
2013-11-03,USAir,1,1
2013-11-04,Air Canada,2,2
2013-11-04,AirTran Airlines,3,3
2013-11-04,Alaska Airlines,2,2
2013-11-04,American Airlines,1,1
2013-11-04,British Airways,1,1
2013-11-04,Delta Air Lines,4,4
2013-11-04,Jet Blue,2,2
2013-11-04,Qantus Airways,1,1
2013-11-04,Singapore Airlines,1,1
2013-11-04,Southwest Airlines,1,1
2013-11-04,UAL,1,1
2013-11-04,USAir,4,4
2013-11-05,Aero Flot,1,1
2013-11-05,Air France,1,1
2013-11-05,Alitalia,1,1
2013-11-05,American Airlines,1,1
2013-11-05,Delta Air Lines,4,4
2013-11-05,Jet Blue,1,1
2013-11-05,Lufthansa,1,1
2013-11-05,Southwest Airlines,3,3
2013-11-05,UAL,4,4
2013-11-05,USAir,2,2
2013-11-06,Air France,2,2
2013-11-06,Alaska Airlines,7,7
2013-11-06,Allegiant Air,1,1
2013-11-06,American Airlines,5,5
2013-11-06,British Airways,1,1
2013-11-06,Delta Air Lines,5,5
2013-11-06,Emirates,1,1
2013-11-06,Jet Blue,1,1
2013-11-06,Southwest Airlines,3,3
2013-11-06,Spirit Airlines,1,1
2013-11-06,UAL,5,5
2013-11-06,USAir,3,3
2013-11-07,Aero Flot,1,1
2013-11-07,AirTran Airlines,1,1
2013-11-07,Alaska Airlines,1,1
2013-11-07,American Airlines,5,5
2013-11-07,Arik Airlines,1,1
2013-11-07,Cathay Pacific - CX,1,1
2013-11-07,Delta Air Lines,5,5
2013-11-07,Egypt Air,1,1
2013-11-07,Frontier Airlines,1,1
2013-11-07,Jet Blue,3,3
2013-11-07,KLM Royal Dutch Airlines,2,2
2013-11-07,Lufthansa,1,1
2013-11-07,Southwest Airlines,9,9
2013-11-07,Spirit Airlines,2,2
2013-11-07,UAL,8,8
2013-11-07,USAir,1,1
2013-11-07,Virgin America,1,1
2013-11-08,Aero Flot,1,1
2013-11-08,Alaska Airlines,1,1
2013-11-08,Allegiant Air,1,1
2013-11-08,American Airlines,4,4
2013-11-08,British Airways,1,1
2013-11-08,Cathay Pacific - CX,1,1
2013-11-08,Delta Air Lines,5,5
2013-11-08,Emirates,1,1
2013-11-08,Frontier Airlines,1,1
2013-11-08,Lufthansa,2,2
2013-11-08,Qatar airlines,1,1
2013-11-08,Southwest Airlines,3,3
2013-11-08,UAL,3,3
2013-11-08,USAir,2,2
2013-11-08,Virgin America,1,1
2013-11-09,AirTran Airlines,1,1
2013-11-09,American Airlines,1,1
2013-11-09,Lufthansa,1,1
2013-11-09,UAL,1,1
2013-11-10,Delta Air Lines,3,3
2013-11-10,UAL,1,1
2013-11-11,AirTran Airlines,1,1
2013-11-11,Alaska Airlines,1,1
2013-11-11,American Airlines,2,2
2013-11-11,Delta Air Lines,1,1
2013-11-11,Jet Blue,1,1
2013-11-11,Southwest Airlines,1,1
2013-11-11,Spirit Airlines,1,1
2013-11-12,AirTran Airlines,1,1
2013-11-12,American Airlines,7,7
2013-11-12,Delta Air Lines,2,2
2013-11-12,Frontier Airlines,1,1
2013-11-12,Jet Blue,3,3
2013-11-12,OMNI Air Express- (OY,1,1
2013-11-12,Qantus Airways,1,1
2013-11-12,Southwest Airlines,7,7
2013-11-12,Spirit Airlines,1,1
2013-11-12,Sun Country Airlines,1,1
2013-11-12,Turkish Airlines,1,1
2013-11-12,UAL,7,7
2013-11-12,USAir,2,2
2013-11-13,AirTran Airlines,1,1
2013-11-13,American Airlines,2,2
2013-11-13,British Airways,2,2
2013-11-13,Delta Air Lines,1,1
2013-11-13,Jet Blue,2,2
2013-11-13,Southwest Airlines,1,1
2013-11-13,Spirit Airlines,1,1
2013-11-13,Turkish Airlines,1,1
2013-11-13,UAL,2,2
2013-11-13,Westjet Airlines,1,1
2013-11-14,American Airlines,4,4
2013-11-14,Delta Air Lines,3,3
2013-11-14,Hawaiian Airlines,1,1
2013-11-14,Jet Blue,1,1
2013-11-14,Southwest Airlines,9,9
2013-11-14,Spirit Airlines,2,2
2013-11-14,UAL,7,7
2013-11-14,USAir,1,1
2013-11-15,Air Canada,1,1
2013-11-15,Air France,1,1
2013-11-15,Alaska Airlines,2,2
2013-11-15,Alitalia,1,1
2013-11-15,American Airlines,10,10
2013-11-15,British Airways,3,3
2013-11-15,Carribean Airlines,1,1
2013-11-15,Copa Airlines,1,1
2013-11-15,Delta Air Lines,8,8
2013-11-15,Frontier Airlines,1,1
2013-11-15,Jet Blue,1,1
2013-11-15,Lufthansa,2,2
2013-11-15,Southwest Airlines,7,7
2013-11-15,UAL,4,4
2013-11-15,USAir,5,5
2013-11-15,Volaris Airlines,1,1
2013-11-16,Southwest Airlines,1,1
2013-11-17,Delta Air Lines,1,1
2013-11-17,UAL,1,1
2013-11-18,American Airlines,6,6
2013-11-18,British Airways,2,2
2013-11-18,Delta Air Lines,4,4
2013-11-18,Frontier Airlines,2,2
2013-11-18,Jet Blue,1,1
2013-11-18,Southwest Airlines,5,5
2013-11-18,UAL,5,5
2013-11-18,USAir,3,3
2013-11-18,Virgin America,1,1
2013-11-19,Alaska Airlines,1,1
2013-11-19,Allegiant Air,1,1
2013-11-19,American Airlines,2,2
2013-11-19,British Airways,2,2
2013-11-19,Cape Air,1,1
2013-11-19,Delta Air Lines,9,9
2013-11-19,Jet Blue,2,2
2013-11-19,Southwest Airlines,5,5
2013-11-19,UAL,2,2
2013-11-19,USAir,3,3
2013-11-19,Virgin America,1,1
2013-11-20,Aero Flot,1,1
2013-11-20,Air Canada,1,1
2013-11-20,Allegiant Air,1,1
2013-11-20,American Airlines,1,1
2013-11-20,Delta Air Lines,1,1
2013-11-20,Lufthansa,2,2
2013-11-20,Southwest Airlines,1,1
2013-11-20,UAL,4,4
2013-11-20,USAir,1,1
2013-11-21,AirTran Airlines,1,1
2013-11-21,Alaska Airlines,1,1
2013-11-21,American Airlines,6,6
2013-11-21,Delta Air Lines,2,2
2013-11-21,Hawaiian Airlines,2,2
2013-11-21,Jet Blue,3,3
2013-11-21,Southwest Airlines,2,2
2013-11-21,Spirit Airlines,1,1
2013-11-21,UAL,4,4
2013-11-21,USAir,2,2
2013-11-22,AirTran Airlines,1,1
2013-11-22,American Airlines,6,6
2013-11-22,Delta Air Lines,4,4
2013-11-22,Jet Blue,2,2
2013-11-22,Southwest Airlines,4,4
2013-11-22,TAM airlines,2,2
2013-11-22,Turkish Airlines,1,1
2013-11-22,UAL,8,8
2013-11-22,USAir,2,2
2013-11-22,Virgin America,1,1
2013-11-22,Westjet Airlines,1,1
2013-11-23,Delta Air Lines,1,1
2013-11-23,Southwest Airlines,1,1
2013-11-23,UAL,2,2
2013-11-24,Hawaiian Airlines,1,1
2013-11-24,UAL,1,1
2013-11-25,Air Canada,1,1
2013-11-25,American Airlines,2,2
2013-11-25,British Airways,2,2
2013-11-25,Delta Air Lines,2,2
2013-11-25,Frontier Airlines,1,1
2013-11-25,Hawaiian Airlines,1,1
2013-11-25,Jet Blue,1,1
2013-11-25,Lufthansa,1,1
2013-11-25,Southwest Airlines,2,2
2013-11-25,UAL,2,2
2013-11-25,USAir,5,5
2013-11-26,Air France,1,1
2013-11-26,Alaska Airlines,3,3
2013-11-26,American Airlines,3,3
2013-11-26,Cathay Pacific - CX,1,1
2013-11-26,Delta Air Lines,5,5
2013-11-26,Frontier Airlines,1,1
2013-11-26,Hawaiian Airlines,1,1
2013-11-26,Jet Blue,1,1
2013-11-26,Lufthansa,1,1
2013-11-26,Santa Barbara Airlines,1,1
2013-11-26,Southwest Airlines,6,6
2013-11-26,Spirit Airlines,2,2
2013-11-26,UAL,5,5
2013-11-26,USAir,2,2
2013-11-27,Alaska Airlines,3,3
2013-11-27,British Airways,1,1
2013-11-27,Delta Air Lines,6,6
2013-11-27,Hawaiian Airlines,1,1
2013-11-27,Southwest Airlines,1,1
2013-11-27,UAL,3,3
2013-11-27,USAir,3,3
2013-11-28,Southwest Airlines,1,1
2013-11-29,AirTran Airlines,1,1
2013-11-29,American Airlines,6,6
2013-11-29,American Eagle,1,1
2013-11-29,British Airways,2,2
2013-11-29,Delta Air Lines,8,8
2013-11-29,Southwest Airlines,5,5
2013-11-29,Spirit Airlines,1,1
2013-11-29,UAL,4,4
2013-11-29,USAir,1,1
2013-11-30,American Airlines,1,1
2013-11-30,UAL,1,1
2013-12-01,Alaska Airlines,2,2
2013-12-01,American Airlines,1,1
2013-12-01,UAL,1,1
2013-12-02,Air France,1,1
2013-12-02,Alaska Airlines,2,2
2013-12-02,American Airlines,4,4
2013-12-02,Delta Air Lines,11,11
2013-12-02,Frontier Airlines,1,1
2013-12-02,Hawaiian Airlines,1,1
2013-12-02,Jet Blue,2,2
2013-12-02,Lufthansa,1,1
2013-12-02,Southwest Airlines,8,8
2013-12-02,Spirit Airlines,3,3
2013-12-02,TACA airlines,1,1
2013-12-02,UAL,8,8
2013-12-02,USAir,2,2
2013-12-03,Aero Mexico,1,1
2013-12-03,AirTran Airlines,2,2
2013-12-03,American Airlines,9,9
2013-12-03,American Eagle,1,1
2013-12-03,Delta Air Lines,8,8
2013-12-03,EVA airlines,1,1
2013-12-03,Frontier Airlines,1,1
2013-12-03,Jet Blue,4,4
2013-12-03,Lufthansa,1,1
2013-12-03,Qantus Airways,1,1
2013-12-03,Southwest Airlines,5,5
2013-12-03,Turkish Airlines,2,2
2013-12-03,UAL,3,3
2013-12-04,Alaska Airlines,3,3
2013-12-04,American Airlines,6,6
2013-12-04,British Airways,2,2
2013-12-04,Delta Air Lines,4,4
2013-12-04,Frontier Airlines,1,1
2013-12-04,Hawaiian Airlines,1,1
2013-12-04,Jet Blue,1,1
2013-12-04,Singapore Airlines,1,1
2013-12-04,Southwest Airlines,3,3
2013-12-04,Spirit Airlines,1,1
2013-12-04,Turkish Airlines,1,1
2013-12-04,UAL,3,3
2013-12-04,USAir,2,2
2013-12-04,Westjet Airlines,1,1
2013-12-05,Alaska Airlines,3,3
2013-12-05,American Airlines,3,3
2013-12-05,Cayman Airlines,1,1
2013-12-05,Delta Air Lines,4,4
2013-12-05,Jet Blue,2,2
2013-12-05,KLM Royal Dutch Airlines,1,1
2013-12-05,Southwest Airlines,4,4
2013-12-05,UAL,5,5
2013-12-05,USAir,1,1
2013-12-05,Westjet Airlines,1,1
2013-12-06,Alaska Airlines,1,1
2013-12-06,American Airlines,1,1
2013-12-06,Delta Air Lines,1,1
2013-12-06,Jet Blue,1,1
2013-12-06,Southwest Airlines,2,2
2013-12-06,Turkish Airlines,1,1
2013-12-06,UAL,1,1
2013-12-06,USAir,1,1
2013-12-07,Carribean Airlines,1,1
2013-12-07,Jet Blue,2,2
2013-12-07,Korean Airlines,1,1
2013-12-07,Southwest Airlines,2,2
2013-12-08,Air Berlin,1,1
2013-12-08,Delta Air Lines,1,1
2013-12-09,Air India,1,1
2013-12-09,American Airlines,6,6
2013-12-09,American Eagle,1,1
2013-12-09,British Airways,1,1
2013-12-09,Cathay Pacific - CX,1,1
2013-12-09,Delta Air Lines,5,5
2013-12-09,Jet Blue,2,2
2013-12-09,Southwest Airlines,7,7
2013-12-09,UAL,7,7
2013-12-09,USAir,4,4
2013-12-09,Virgin America,1,1
2013-12-10,Alaska Airlines,2,2
2013-12-10,American Airlines,2,2
2013-12-10,Delta Air Lines,4,4
2013-12-10,Frontier Airlines,1,1
2013-12-10,Jet Blue,4,4
2013-12-10,Southwest Airlines,2,2
2013-12-10,Swiss Air,1,1
2013-12-10,UAL,2,2
2013-12-10,USAir,1,1
2013-12-11,Aero Flot,1,1
2013-12-11,Air Berlin,1,1
2013-12-11,Air Botina,1,1
2013-12-11,AirTran Airlines,1,1
2013-12-11,Alaska Airlines,3,3
2013-12-11,American Airlines,1,1
2013-12-11,British Airways,2,2
2013-12-11,Delta Air Lines,3,3
2013-12-11,Emirates,1,1
2013-12-11,Hawaiian Airlines,1,1
2013-12-11,Jet Blue,1,1
2013-12-11,South African Airways,1,1
2013-12-11,Southwest Airlines,3,3
2013-12-11,TAM airlines,1,1
2013-12-11,Turkish Airlines,1,1
2013-12-11,UAL,4,4
2013-12-11,USAir,1,1
2013-12-12,Air China,1,1
2013-12-12,Air India,1,1
2013-12-12,American Airlines,6,6
2013-12-12,American Eagle,1,1
2013-12-12,China Eastern Airlines,1,1
2013-12-12,Copa Airlines,1,1
2013-12-12,Delta Air Lines,5,5
2013-12-12,Hainan Airlines,1,1
2013-12-12,Hawaiian Airlines,1,1
2013-12-12,Jet Blue,2,2
2013-12-12,Lufthansa,1,1
2013-12-12,Southwest Airlines,4,4
2013-12-12,Spirit Airlines,2,2
2013-12-12,TAM airlines,1,1
2013-12-12,UAL,5,5
2013-12-12,Virgin America,1,1
2013-12-13,Alaska Airlines,2,2
2013-12-13,American Airlines,4,4
2013-12-13,Delta Air Lines,6,6
2013-12-13,Frontier Airlines,1,1
2013-12-13,Hawaiian Airlines,1,1
2013-12-13,Jet Blue,2,2
2013-12-13,Southwest Airlines,4,4
2013-12-13,UAL,7,7
2013-12-13,USAir,2,2
2013-12-13,Virgin America,1,1
2013-12-15,Southwest Airlines,2,2
2013-12-15,UAL,2,2
2013-12-15,Volaris Airlines,1,1
2013-12-16,Air France,1,1
2013-12-16,Alaska Airlines,1,1
2013-12-16,Allegiant Air,1,1
2013-12-16,American Airlines,4,4
2013-12-16,Delta Air Lines,3,3
2013-12-16,Frontier Airlines,2,2
2013-12-16,Hawaiian Airlines,1,1
2013-12-16,Jet Blue,1,1
2013-12-16,Korean Airlines,1,1
2013-12-16,Lufthansa,1,1
2013-12-16,Southwest Airlines,3,3
2013-12-16,UAL,4,4
2013-12-16,Westjet Airlines,1,1
2013-12-17,Alaska Airlines,1,1
2013-12-17,American Airlines,2,2
2013-12-17,British Airways,1,1
2013-12-17,Delta Air Lines,5,5
2013-12-17,Frontier Airlines,1,1
2013-12-17,Iberia Airlines,1,1
2013-12-17,Jet Blue,1,1
2013-12-17,Southwest Airlines,8,8
2013-12-17,Spirit Airlines,1,1
2013-12-17,Sun Country Airlines,1,1
2013-12-17,UAL,4,4
2013-12-17,USAir,2,2
2013-12-17,Virgin America,1,1
2013-12-18,Alaska Airlines,1,1
2013-12-18,American Airlines,5,5
2013-12-18,Delta Air Lines,4,4
2013-12-18,Frontier Airlines,3,3
2013-12-18,Hawaiian Airlines,1,1
2013-12-18,Jet Blue,2,2
2013-12-18,Scandinavian Airlines Systems,1,1
2013-12-18,Silverjet,1,1
2013-12-18,Southwest Airlines,5,5
2013-12-18,Spirit Airlines,1,1
2013-12-18,UAL,5,5
2013-12-18,USAir,2,2
2013-12-19,American Airlines,4,4
2013-12-19,British Airways,1,1
2013-12-19,Delta Air Lines,8,8
2013-12-19,Frontier Airlines,1,1
2013-12-19,Hawaiian Airlines,1,1
2013-12-19,Jet Blue,3,3
2013-12-19,Southwest Airlines,6,6
2013-12-19,UAL,6,6
2013-12-19,USAir,1,1
2013-12-20,Aero Flot,1,1
2013-12-20,Aero Mexico,1,1
2013-12-20,Air Canada,1,1
2013-12-20,AirTran Airlines,1,1
2013-12-20,Alaska Airlines,3,3
2013-12-20,Allegiant Air,2,2
2013-12-20,American Airlines,3,3
2013-12-20,British Airways,3,3
2013-12-20,Cape Air,1,1
2013-12-20,Delta Air Lines,3,3
2013-12-20,Frontier Airlines,1,1
2013-12-20,Jet Blue,1,1
2013-12-20,Southwest Airlines,3,3
2013-12-20,Sun Country Airlines,1,1
2013-12-20,TAM airlines,1,1
2013-12-20,UAL,7,7
2013-12-21,Alaska Airlines,1,1
2013-12-21,Southwest Airlines,1,1
2013-12-22,American Airlines,2,2
2013-12-22,Jet Blue,1,1
2013-12-22,Southwest Airlines,1,1
2013-12-23,AirTran Airlines,1,1
2013-12-23,American Airlines,4,4
2013-12-23,Aviaco,1,1
2013-12-23,British Airways,1,1
2013-12-23,Carribean Airlines,1,1
2013-12-23,Delta Air Lines,6,6
2013-12-23,Frontier Airlines,1,1
2013-12-23,Jet Blue,1,1
2013-12-23,Lufthansa,1,1
2013-12-23,Southwest Airlines,2,2
2013-12-23,UAL,3,3
2013-12-23,USAir,2,2
2013-12-24,American Airlines,1,1
2013-12-24,British Airways,1,1
2013-12-24,Delta Air Lines,1,1
2013-12-24,Frontier Airlines,1,1
2013-12-24,Lufthansa,1,1
2013-12-24,Southwest Airlines,2,2
2013-12-24,Turkish Airlines,2,2
2013-12-24,UAL,5,5
2013-12-25,American Airlines,1,1
2013-12-25,UAL,2,2
2013-12-26,Alaska Airlines,3,3
2013-12-26,Delta Air Lines,2,2
